_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments,section,location,mentionPrevious,mention,mentionNext
"""5fab67750091c9411f2bc1d8""",国家自然科学基金,年度报告,2019,联环药业：2019年年度报告,600513.SH,联环药业,制造业,医药制造业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600513/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,794,,学教研室主任，教授、博士生导师、学科负责人。现兼任国家药典委员会执行委员（药剂专业主任委员），中国药学会药剂专业副主任委员、理事，江苏省药学会和南京药学会药剂专业主任委员、常务理事；科技部863项目、国家自然科学基金和国际合作等项目审评专家，SFDA和江苏省药品和保健食品审评专家，国家发改委药品价格审评专家等。2015年5月起任公司独立董事。陈莹管理科学与工程（金融工程方向）博士。南京大学工程管理,
"""5fab67750091c9411f2bc1d9""",国家自然科学基金,年度报告,2019,宁沪高速：2019年年度报告,600377.SH,宁沪高速,交通运输、仓储和邮政业,道路运输业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600377/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,697,,会委员、薪酬与考核委员会召集人，1972年生，管理学博士，中国社科院经济研究所博士后，现任南京大学商学院金融与保险学系主任、教授、博士生导师。主要研究方向：资产定价、金融工程与风险管理。先后主持和参与国家自然科学基金项目、国家社科基金项目、教育部人文社科基金项目和中国博士后基金项目共计10余项，在国内外权威期刊上发表学术论文30多篇。兼任江苏宏图高科技股份有限公司独立董事。林先生长期从事金融领域研,
"""5fab67750091c9411f2bc1da""",国家自然科学基金,年度报告,2019,浙江龙盛：2019年年度报告,600352.SH,浙江龙盛,制造业,化学原料及化学制品制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600352/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,661,,9日起至今任本公司独立董事。徐金发浙江大学管理学院管理工程学、企业管理学教授、博士生导师；1993年起享受国务院政府特殊津贴。现任杭州市企业联合会、杭州市企业家协会、杭州市工业经济联合会等三会副会长，国家自然科学基金、国家社会科学基金评审专家；浙江省科技厅、杭州市科技局等基金评审专家。2016年4月1日起至今任本公司独立董事。陈显明曾任浙江中国轻纺城集团股份有限公司独立董事、三力士股份有限公司独立,
"""5fab67750091c9411f2bc1db""",国家自然科学基金,年度报告,2019,中科信息：2019年年度报告,300678.SZ,中科信息,信息传输、软件和信息技术服务业,软件和信息技术服务业,四川省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300678/page_type/ndbg.phtml,,,,,317,,训领域获得国内外专家和用户的好评及推荐；运用高速机器视觉检测技术的烟箱缺条检测、烟用胶囊检测系统持续优化升级。新产品与技术创新成果应用市场的逐步成长为公司提供了不断的增长驱动力。报告期内，公司还争取到国家自然科学基金、四川省科技厅人工智能重大专项、中科院科技服务网络计划重点项目（STS）、中科院西部之光等18项政府研发资金支持。,
"""5fab67750091c9411f2bc1dc""",国家自然科学基金,年度报告,2019,晶盛机电：2019年年度报告,300316.SZ,晶盛机电,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300316/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,286,,010年11月至2016年12月任公司董事长，2016年12月至今任公司董事。邱敏秀女士在机械设计、流体传动及控制领域拥有丰富的经验，在电液控制技术研究领域卓有建树，多年来承担与参与电液控制技术领域的国家自然科学基金项目、863项目、国家重大科技专项课题以及省部级科技项目30多项；科研成果曾荣获国家发明二等奖、国家科技进步二等奖等国家级奖3项，省、部级科技一等奖4项，二等奖4项；在核心期刊发表学术,
"""5fab67750091c9411f2bc1dd""",国家自然科学基金,年度报告,2019,冠昊生物：2019年年度报告,300238.SZ,冠昊生物,制造业,专用设备制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300238/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,588,张永明先生：1972年出生，中国国籍，管理学博士，中欧国际工商学院工商管理硕士。曾任北京兴君士贸易有限责任公司主管；北京东方永嘉财经顾问有限公司副总经理；北京开明智达科技有限责任公司董事长；常熟市汽车饰件股份有限公司董事。现任冠昊生物科技股份有限公司法定代表人、董事长；广东知光生物科技有限公司经理；广州永金源投资有限公司法定代表人、执行董事兼总经理；北京天佑兴业投资有限公司法定代表人、执行董事、经理；奥特佳新能源科技股份有限公司法定代表人、董事长；南京奥特佳祥云冷机有限公司法定代表人、执行董事；南京奥特佳新能源科技有限公司董事；江苏天佑金淦投资有限公司法定代表人、执行董事兼总经理；上海益生源药业有限公司董事；北京世纪天富创业投资中心（有限合伙）执行事务合伙人委派代表；北京长江兴业资产管理有限公司法定代表人、执行董事、经理。徐斌先生：1970年5月出生，美国籍，化学学士、工商管理学硕士，细胞与组织工程博士。现任冠昊生物科技股份有限公司副董事长；兼任广州市美昊生物科技有限公司法定代表人、执行董事；冠昊再生型医用植入器械国家工程实验室有限公司法定代表人、执行董事、经理；北京申佑医学研究有限公司董事；广东冠昊生物医用材料开发有限公司经理；广州聚明生物科技有限公司董事。最近五年，均任职于本公司。郑学宝先生：1964年出生，中国国籍，中医学博士，中国人民大学人力资源管理方向博士后，中医疑难杂症与养生保健专家，广东省科普讲师团专家，广东“十大科学传播达人”提名人。现为广州中医药大学教授、博导、博士后合作导师，广州中医药大学国医堂首席专家、高级中医“治未病”养生保健院首席专家。兼任中国中西医结合学会常委，中国民族医药学会健康科普学会副会长，广东中西医结合学会副会长，广东省健康科普联盟执行主席。孙峰女士：1970年12月出生，中国国籍，本科学历，高级工程师。第二军医大学药学院毕业，曾在原军事医学科学院长期从事标准化管理工作，获得军队科学技术进步奖二等奖3项，军队科学技术进步三等奖5项，中国包装总公司科学技术二等奖1项。现任北京天佑投资有限公司副总经理。,黄健柏先生：1954年出生，中国国籍，中南大学商学院二级教授，博士生导师，兼任中国工业经济学会副会长，中国自然资源学会矿产资源专业委员会主任委员。主持过国家自然科学基金重点项目、国家社科基金重大项目，以及国家电网公司、铜陵有色集团、TCL集团等大型企业的咨询项目；发表论文200余篇，向中央和有关部委提交政策咨询报告多篇。目前兼任湖南省兵器工业集团外部董事、山东恒邦冶炼股份有限公司独立董事、株洲西迪技术公司独立董事。,韩俊梅女士：1963年出生，中国国籍，毕业于西南财经大学。曾任职广东金融学院会计学院（已退休）担任会计学教授，会计学院原党总支书记，管理学生工作15余年；曾供职于中国人民银行广州分行，担任中央电视大学《金融会计》课程主讲教师，曾被中国金融教育基金会评为“全国优秀教师”。现担任《会计原理》、《金融会计》本科课程、担任国际金融理财师（AFP）及国际财资管理师（CTP）讲师、 全国十佳金融理财师。曾任新会农村商业银行独立董事，中国太平洋财产保险公司广东分公司专家组成员，佛山市科技金融协会特聘专家组成员。曾多次在国内《浙江金融》、《南方金融》、《人大金融》等杂志上发表论文近30篇，主编国家十一五规划教材《商业银行会计》，参编《欧元创世纪》、《外汇银行会计》等5部书籍。廖文义先生：1962年出生，中国国籍，经济学硕士研究生学历，湖南大学金融专业。曾在湖南大学和广东金融学院担任助教、讲师和副教授、科研处处长、副校长，中国人民银行广东省分行办公室主任、人行广州分行营业管理部副主任、人行东莞分行副行长、人行阳江分行行长、外管局长、中国银监会阳江分局筹备组组长，广东银监局城巿商业银行监管处处长、广西银监局副局长、党委委员（副厅级）；广东南粤银行总行副行长（行长级）、执行董事等职务。现任深圳前海大数金融服务有限公司党委副书记、大数新金融研究院执行院长；桂林银行独立董事（风险与关联交易管理委员会主任、薪酬与提名委员会主任、战略发展委员会委员）；广东鹤山农商银行独立董事(风险与关联交易管理委员会主任）；广东恒健控股有限公司外部董事。不仅有在金融院校、人民银行宏观调控部门、中国银保监会银行监管部门、商业银行业务经营管理和大型国企资本运作平台、金融科技大数据风险管理的工作经历，而且有着金融行业丰富的理论和实践经验。刘亚娟女士：1968年12月出生，中国共产党党员，中欧国际工商学院硕士学位。中国化学制药行业协会政策法规专业委员会副主任委员；中国医药创新促进会药物临床试验学术组委员；中华医学事务CMAC委员会委员。1990年至1996年任河南省安阳市第一制药厂制药管理工程师；1997年至2012年在西安杨森制药有限责任公司，历任销售经理、市场发展资深经理、市场部经理和市场部副总监等；2012年至2020年在青岛黄海制药有限责任公司担任副总经理、副总裁/学术中心总经理；2018年至2020年1月在青岛黄海医药经营有限公司担任董事长、总经理；2019年至2020年1月在青岛海济生物医药有限公司担任董事、副总经理。
"""5fab67750091c9411f2bc1de""",国家自然科学基金,年度报告,2019,天津磁卡：2019年年度报告,600800.SH,天津磁卡,制造业,化学原料及化学制品制造业,天津市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600800/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,479,,等职务，曾任天津商学院（现为天津商业大学）会计系副主任。中国重要审计学专家入选者，在《会计研究》等专业学术刊物发表学术论文100余篇，出版专著、合著等50余部；主持完成国家自然科学基金等国家级项目3项，主持或参研教育部、审计署、财政部、天津市社科等省部级科研项目多项；获天津市社会科学优秀成果一等奖、二等奖等奖项多项。柳士明男，1973年出生，中共党员，毕业于天津财经,
"""5fab67750091c9411f2bc1df""",国家自然科学基金,年度报告,2019,三安光电：2019年年度报告,600703.SH,三安光电,制造业,计算机、通信和其他电子设备制造业,湖北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600703/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,612,,、院长助理。现任厦门大学管理学院副教授，瑞科际再生能源股份有限公司、中国福纺控股有限公司、本公司独立董事。康俊勇男，博士，曾任国营8472厂技术员、厦门厦大祺丰激光科技有限公司董事。现任厦门大学教授、国家自然科学基金委员会专家评审组专家，中国光学学会和中国真空学会理事、福建省光电行业协会副理事长、本公司独立董事。方崇品男，硕士，高级会计师，注册会计师。曾任职于福建省三钢（集团）有限责任公司财务处会,
"""5fab67750091c9411f2bc1e0""",国家自然科学基金,年度报告,2019,立华股份：2019年年度报告,300761.SZ,立华股份,农、林、牧、渔业,畜牧业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300761/page_type/ndbg.phtml,,,,,674,,管理方向）博士，南京大学会计学博士后。曾任许继电气股份有限公司管理人员、无锡市口岸管理办公室挂职副主任、南京市白下区发改局挂职副局长。现任南京航空航天大学会计学教授、博士生导师、立华股份独立董事。兼任国家自然科学基金,
"""5fab67750091c9411f2bc1e0""",国家自然科学基金,年度报告,2019,立华股份：2019年年度报告,300761.SZ,立华股份,农、林、牧、渔业,畜牧业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300761/page_type/ndbg.phtml,,,,,686,,伙人否杨宁中国农业大学教授是杨宁世界家禽学会主席否杨宁中国畜牧兽医学会动物遗传育种学分会理事长否李华南京大学副教授是李华远大产业控股股份有限公司独立董事否赵湘莲南京航空航天大学教授、博士生导师是赵湘莲国家自然科学基金项目和国家社会科学基金项目评审和成果鉴定专家否赵湘莲教育部学位与研究生教育发展中心评审专家否赵湘莲中国民建江苏省科教委员会副主任否赵湘莲中国会计学会财务管理专家委员会委员否赵湘莲江苏省,
"""5fab67750091c9411f2bc1e1""",国家自然科学基金,年度报告,2019,岱勒新材：2019年年度报告,300700.SZ,岱勒新材,制造业,非金属矿物制品业,湖南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300700/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,516,,光电器件及应用教育部重点实验室，2008年1月被评为副教授。2010年，在美国爱荷华州立大学能源部重点实验室Ameslaboratory进行为期1年的交流访问。2019年1月晋升为教授。已主持完成二项国家自然科学基金青年基金“复合型超常材料及其微波吸收特性研究”和“复合型微结构材料电光特性的调控机理和制备方法研究”。获得1项国防专利授权和2项国家专利，在IEEE、Applied Physics L,
"""5fab67750091c9411f2bc1e2""",国家自然科学基金,年度报告,2019,金银河：2019年年度报告,300619.SZ,金银河,制造业,专用设备制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300619/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,675,曹永军先生，中国国籍，无境外永久居留权，1981年2月出生，硕士研究生学历。2006年7月至2006年12月任本田汽车中国有限公司工程师，2007年1月至今任广东省智能制造研究所教授级高工、研究生导师、学术委员会委员，2015年12月至今任华南智能机器人创新研究院理事、执行副院长。担任广东省智能制造研究所学术委员会委员，广东省机器人与装备柔性智能控制工程技术中心主任，广东省自动化与系统集成标委会委员，中国机械工程学会高性能传动与智能装备专委会委员，中国机电一体化技术协会制造执行系统分会委员、本公司独立董事。,黄延禄先生，中国国籍，无境外永久居留权，1972年11月出生，博士研究生学历。2006.5上海交通大学博士后出站并进入华南理工大学任教。现任华南理工大学副教授、机械与汽车工程学院机械电子工程系副主任。国家自然科学基金及广东省科技计划项目评议专家、本公司独立董事。,2、监事会成员
"""5fab67750091c9411f2bc1e3""",国家自然科学基金,年度报告,2019,赢合科技：2019年年度报告,300457.SZ,赢合科技,制造业,专用设备制造业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300457/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,738,戈黎红女士（董事），汉族，中国籍，无境外永久居留权，1973年出生；上海交通大学硕士毕业。曾任上海新华控制技术集团科技有限公司副总经理、总经理助理、市场部总监。在流程自动控制、工控市场营销、企业管理等领域经验丰富；现就职于上海电气自动化集团，任市场销售部部长。2020年1月至今，担任本公司董事。王晋先生（董事、董事会秘书），1980年出生，西安交通大学本科、硕士毕业，2008年7月至2011年3月任职九富投资咨询（深圳）有限公司，曾任项目经理、项目总监；2011年3月至2017年1月任职TCL集团股份有限公司董事会办公室IR经理、总监；2017年1月加入深圳市赢合科技股份有限公司，担任董事会办公室主任、总裁办主任；2017年3月15日至今担任公司董事会秘书，2017年7月至今担任公司董事。,余爱水先生（独立董事），汉族，1966年出生，理学博士，复旦大学教授、博士生导师，上海市“浦江人才计划”获得者，中国电池协会常务理事，中国颗粒学会赢创奖获得者。1993年加入复旦大学；先后在日本岩手大学、新加坡材料工程研究所、美国Oklahoma大学从事锂电池研究工作；获得多项国家自然科学基金、863计划、973计划、上海市重点基金项目等资助，近年来在国际学术期刊上发表论文150余篇，授权和申请发明专利40余项。2020年1月至今，担任本公司独立董事。,杨博先生（独立董事），汉族，中国籍，1980年出生，工学博士，上海交通大学教授，博士生导师、上海自动化学会常务理事。2010年加入上海交通大学，研究领域包括智能制造、能源互联网的优化运行与控制、无线网络资源分配，主持多项国家自然科学基金项目，在相关领域已发表论文140余篇。2020年1月至今，担任本公司独立董事。
"""5fab67750091c9411f2bc1e3""",国家自然科学基金,年度报告,2019,赢合科技：2019年年度报告,300457.SZ,赢合科技,制造业,专用设备制造业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300457/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,739,余爱水先生（独立董事），汉族，1966年出生，理学博士，复旦大学教授、博士生导师，上海市“浦江人才计划”获得者，中国电池协会常务理事，中国颗粒学会赢创奖获得者。1993年加入复旦大学；先后在日本岩手大学、新加坡材料工程研究所、美国Oklahoma大学从事锂电池研究工作；获得多项国家自然科学基金、863计划、973计划、上海市重点基金项目等资助，近年来在国际学术期刊上发表论文150余篇，授权和申请发明专利40余项。2020年1月至今，担任本公司独立董事。,杨博先生（独立董事），汉族，中国籍，1980年出生，工学博士，上海交通大学教授，博士生导师、上海自动化学会常务理事。2010年加入上海交通大学，研究领域包括智能制造、能源互联网的优化运行与控制、无线网络资源分配，主持多项国家自然科学基金项目，在相关领域已发表论文140余篇。2020年1月至今，担任本公司独立董事。,章卫东先生（独立董事），1963年出生，中共党员，华中科技大学管理学博士学位，武汉大学经济与管理学院工商管理（财务管理方向）博士后。现任江西财经大学会计学院教授、博士生导师；国务院特殊津贴获得者，财政部管理咨询专家，江西省“赣鄱英才555工程”人选，江西省“新世纪百千万人才工程”人选，江西省中青年学科带头人，中国注册会计师协会执业鉴定委员会委员，中国商业会计学会常务理事兼学术部副主任，江西省注册会计师协会常务理事，江西省审计学会常务理事。曾担任江西铜业、正邦科技、洪都航空、洪城水业、爱施徳等公司独立董事。2020年1月至今，担任本公司独立董事。
"""5fab67750091c9411f2bc1e5""",国家自然科学基金,年度报告,2019,康惠制药：2019年年度报告,603139.SH,康惠制药,制造业,医药制造业,陕西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603139/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,706,,独立董事。张喜德男，1951年生，中国国籍，无境外永久居留权，毕业于陕西中医学院，硕士研究生学历，教授；曾任陕西中医学院科研处副处长、处长、陕西中医学院杂志社社长、主编，已于2011年9月退休；曾兼任国家自然科学基金课题评审专家、国家中医药管理局科研三级实验室评审专家、中华中医药学会科学技术奖评审专家、陕西省中医药管理局科研项目审评专家、陕西省科技期刊审读评优专家、陕西省中医药学会常务理事、陕西省,
"""5fab67750091c9411f2bc1e6""",国家自然科学基金,年度报告,2019,爱尔眼科：2019年年度报告,300015.SZ,爱尔眼科,卫生和社会工作业,卫生,湖南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300015/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,617,杨智宽先生，1964年12月出生，博士学历、博士研究生导师，历任中山眼科中心视光学系副主任及验配中心副总经理、复旦大学眼耳鼻喉医院汾阳视听公司总经理、中南大学爱尔眼科学院副院长。现任爱尔眼科集团视光及小儿眼科事业部总监、湖南爱尔视光研究所所长、爱尔眼科医院集团视光学组组长、爱尔眼科医院集团学术委员会副主任委员。社会兼职：中,华医学会眼科学分会视光学组副组长、中国医师协会眼科医师分会视光专委会副主任委员、国家卫计委产业管理协会视光分会副会长、中国医促会视觉健康分会副主任委员、湖南省视光学会会长、卫计委近视眼重点实验室学术委员会委员、中华眼视光杂志及视觉科学杂志编委、国家自然科学基金评审专家、教育部学位中心博士研究生论文评审专家、南昌大学及温州医科大学研究生兼职导师。现任本公司副总经理兼视光事业部总监。王丽华女士，1974年5月出生，本科，历任爱尔眼科集团总裁办副主任、人力资源部经理。现任本公司副总经理兼人力资源中心总监。,在股东单位任职情况
"""5fab67750091c9411f2bc1e7""",国家自然科学基金,年度报告,2019,佰仁医疗：2019年年度报告,688198.SH,佰仁医疗,制造业,专用设备制造业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/688198/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,728,,员；2001年起回国创业，曾任佰仁思生物董事长；2005年起任佰仁医疗董事长，现任公司董事长、总经理，致力于人工生物心脏瓣膜的产业化。金磊先生作为课题负责人承担并完成“人工生物心脏瓣膜抗钙化的研究”的国家自然科学基金项目，于1997年“新型牛心包瓣的研制与临床应用”项目荣获国家技术发明三等奖；2014年“人工心脏瓣膜成形环的研制与产业化”项目获北京市政府颁发的“北京市科学技术奖三等奖”；2014年,
"""5fab67750091c9411f2bc1e8""",国家自然科学基金,年度报告,2019,东宝生物：2019年年度报告,300239.SZ,东宝生物,制造业,医药制造业,内蒙古自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300239/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,597,王大宏先生，1964 年7月出生，大学学历，毕业于清华大学化工系，中国国籍，无境外永久居留权。王大宏先生曾任北京市化工研究院工程师、北京亚都生物科技公司总工程师、养生堂（北京）公司副总经理、烟台绿叶制药集团公司品牌经理、北京纽海尔斯商贸有限公司总经理、威海百合生物技术股份有限公司独立董事，现任中国保健协会市场工作委员会秘书长，庶正康讯（北京）商务咨询有限公司董事总经理，北京中卫康桥信息技术有限公司总经理、潜江永安药业股份有限公司独立董事、山东好当家海洋发展股份有限公司独立董事、西王食品股份有限公司独立董事、铂氏科技（北京）有限公司监事，是我国营养健康产业知名学者、国家级课题负责人。,哈斯阿古拉先生，1961年7月生，中国国籍，无境外永久居留权，博士，毕业于内蒙古大学。曾任：内蒙古农业大学助教、内蒙古大学助教、讲师、副教授。现任：内蒙古大学教授、博士生导师、内蒙古自治区牧草与特色作物生物技术重点实验室主任。现任社会兼职：中国农业生物技术学会第五届理事会常务理事。曾主持完成国家自然科学基金、国家农业科技成果转化资金、国家转基因植物研究与产业化专项等多项国家级项目和多项内蒙古自治区项目。在国内外学术期刊上发表论文60余篇。曾获内蒙古自治区科学技术进步奖二等奖、内蒙古青年科技奖、2012年度内蒙古自治区“草原英才”荣誉称号。,"俞有光先生，1955年3月出生，中国国籍，无境外永久居留权，大专学历，毕业于内蒙古轻工业学校，注册会计师。曾任内蒙古伊泰煤炭股份有限公司独立董事，现任内蒙古中天华正会计师事务所副所长、内蒙古自治区注册会计师协会常务理事。拥有27年的财务及会计经验。1981年7月至1985年11月，于内蒙古轻工业学校任教;1985年11月至1999年9月于包头审计局工作;1999年9月起在内蒙古中天华正会计师事务所任副所长职务至今。1981年毕业于内蒙古轻工业学校工业会计专业大专班,获大专学历，1994年通过注册会计师全国考试，2000年获得注册会计师执业资格，2002年获得高级审计师资格。"
"""5fab67750091c9411f2bc1e9""",国家自然科学基金,年度报告,2019,北纬科技：2019年年度报告,002148.SZ,北纬科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002148/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,488,,傅乐民，男，1963年出生，硕士学位。1997年至今任公司总经理，为公司主要创始人。曾参与国家自然科学基金项目及“七五”攻关项目课题的研究工作。其担任开发和推广主要负责人的“HOPE—126大型寻呼网络系统”荣获第一届中国国际通信设备技术展览会产品金奖。现任公司董事长兼总经理。许建国，男，,
"""5fab67750091c9411f2bc1e9""",国家自然科学基金,年度报告,2019,北纬科技：2019年年度报告,002148.SZ,北纬科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002148/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,492,,傅乐民，男，1963年出生，硕士学位。1997年至今任公司总经理，为公司主要创始人。曾参与国家自然科学基金项目及“七五”攻关项目课题的研究工作。其担任开发和推广主要负责人的“HOPE—126大型寻呼网络系统”荣获第一届中国国际通信设备技术展览会产品金奖。现任公司董事长兼总经理。张军，男，1,
"""5fab67750091c9411f2bc1ea""",国家自然科学基金,年度报告,2019,吉鑫科技：2019年年度报告,601218.SH,吉鑫科技,制造业,专用设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601218/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,545,,理事长；同时兼任南京公用发展股份有限公司独立董事。2014年10月至今，担任公司独立董事。李东先生长期从事企业战略管理及商业模式研究，曾获第四届蒋一苇企业管理奖、宝钢教育奖，作为项目负责人先后主持三项国家自然科学基金项目以及数十项省部及企业咨询课题，先后出版《企业价值战略》、《商业模式原理》、《商业模式构建》等专著。戚啸艳现任东南大学经济管理学院会计系教授、硕士生导师，中国会计学会会员，兼任东南大,
"""5fab67750091c9411f2bc1eb""",国家自然科学基金,年度报告,2019,钢研纳克：2019年年度报告,300797.SZ,钢研纳克,科学研究和技术服务业,专业技术服务业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300797/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,113,公司及子公司承担了多个行业协会或组织要职，在行业内具有较高的地位。在第三方检测服务领域，公司为中国新材料测试评价联盟发起单位与副理事长单位、北京材料分析测试服务联盟发起单位、中关村材料试验技术联盟（CSTM）理事单位等；在检测分析仪器领域，公司为中国分析测试协会常务理事单位、中国仪器仪表行业协会分析仪器分会理事单位等；在能力验证服务领域，公司为CNAS实验室专门委员会能力验证专业委员会秘书处、CUPT能力验证联盟理事长单位等。同时，在标准物质/标准样品领域，公司拥有全国钢标准化技术委员会钢铁及合金化学成分测定分技术委员会主任委员1人、秘书长1人。,公司充分发挥自身的技术研发实力，聚焦于检测领域的国家战略需求，承担了科技部、工信部、国家发改委、国家自然科学基金委员会等大量国家重大课题的攻坚任务，进而不断提升公司主营服务或产品的技术水平，保持技术领先性与创新性。,二、主要资产重大变化情况
