金山办公,688111,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中:非日本地区,3970,1715,2256,56.81%,1.63%
境内,153017,21041,131975,86.25%,95.37%
其他（补充）,9,10,-1,-7.65%,-0%
境外,4927,1726,3201,64.97%,2.31%
其中:日本地区,956,11,945,98.84%,0.68%

金山办公,688111,收入构成,报告日期,2019-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外其他地区,1712,-- ,1712,--,10.09%
西北,470,-- ,470,--,2.77%
华南,1951,-- ,1951,--,11.49%
东北,252,-- ,252,--,1.48%
华北,3645,-- ,3645,--,21.48%
其他(补充),4,-- ,4,--,0.02%
华中,490,-- ,490,--,2.89%
日本,199,-- ,199,--,1.17%
西南,598,-- ,598,--,3.52%
华东,7652,-- ,7652,--,45.08%

金山办公,688111,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
日本,834,-- ,834,--,1.05%
西南,3016,-- ,3016,--,3.8%
华东,27724,-- ,27724,--,34.92%
海外其他地区,5483,-- ,5483,--,6.91%
西北,2806,-- ,2806,--,3.53%
华南,8884,-- ,8884,--,11.19%
东北,1723,-- ,1723,--,2.17%
华北,26534,-- ,26534,--,33.42%
其他(补充),14,-- ,14,--,0.02%
华中,2370,-- ,2370,--,2.99%

金山办公,688111,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),0,-- ,0,--,0%
华中,1007,-- ,1007,--,1.65%
东北,1952,-- ,1952,--,3.2%
西南,1986,-- ,1986,--,3.26%
华东,21466,-- ,21466,--,35.22%
华北,23739,-- ,23739,--,38.95%
海外其他地区,3591,-- ,3591,--,5.89%
西北,1596,-- ,1596,--,2.62%
华南,4758,-- ,4758,--,7.81%
日本,849,-- ,849,--,1.39%

金山办公,688111,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
日本,1251,-- ,1251,--,2.57%
西南,1140,-- ,1140,--,2.34%
华东,15692,-- ,15692,--,32.21%
其他(补充),53,-- ,53,--,0.11%
海外其他地区,2883,-- ,2883,--,5.92%
西北,546,-- ,546,--,1.12%
华南,2643,-- ,2643,--,5.42%
华中,628,-- ,628,--,1.29%
东北,1833,-- ,1833,--,3.76%
华北,22054,-- ,22054,--,45.26%

