_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy,sinaTitle,section,length,docLink,mentionPrevious,mention,mentionNext
"""601b9838031af7a1feeab700""",一带一路（19年之前）,年度报告,2014,中铁装配：2014年年度报告摘要,300374.SZ,中铁装配,制造业,非金属矿物制品业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300374/page_type/ndbg.phtml,,,,,0,,北京恒通创新赛木科技股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300374&id=1747708,、菲律宾等国际市场。为进一步提高海外市场对公司产品的认知度，公 司增加了海外市场样板房投入，并加快海外目标市场的材料准入认证，为公司下一步海外市场业务拓展奠 定基础，2014年，公司已在巴西、新西兰、加拿大、马来西亚完成或开始建设样板房，并完成澳大利亚及 俄罗斯的材料准入认证，巴西的材料准入认证正在办理中。此外，公司抓住新型城镇化建设市场机遇，在 新农村建设、景区旅游休闲建筑等方面都取得了新的突破。     2、生产基地建设进展顺利     为了进一步完善生产基地布局，公司在2014年相继启动了北京市房山区窦店基地建设和新疆吐鲁番生 产基地建设，报告期内，新疆吐鲁番基地已经建成投产，北京市房山,区窦店基地完成基础设施建设投资 6138.64万元。这两个基地建设完成后，将进一步完善公司“一中心，多基地”的生产布局，不仅进一步强化                                                 北京恒通创新赛木科技股份有限公司 2014 年年度报告全文 北京作为公司管理中心、研发中心、生产中心和物流中心的作用，而且有利于巩固和扩大新疆市场，并增 强公司响应国家一带一路经济发展战略的能力，为进军中亚和欧洲市场创造条件。     3、研发和创新能力进一步提高     公司的产品研发主要集中在两个方向：一是进一步完善现有产品的工艺和配方，提高产品的性价比； 二是大力加强新产品的研发，进一步完善产品体系。报告期内，公司通过优化工艺和配方，提高了隔声、 耐火性能，增强了产品的市场竞争力。在提高现有产品性价比的基础上，公司加大投入开发新的产品，开 发出一体化墙板，,并对无机墙板和智能墙板开展预研工作。报告期内，公司通过专利产业化带动技术进步， 依靠专利技术储备增强发展后劲，新获得国家专利11项，研发队伍和创新能力得到了进一步加强。     4、管理能力进一步提高，团队结构得到优化     公司以建设自动办公信息管理平台为契机，全面梳理和完善了管理流程，进一步完善了内控制度，提 高了管理效率。2014年初，公司组织中层领导岗位竞聘工作，一些德才兼备、业绩突出的青年人才脱颖而 出，充实到中层领导岗位，管理团队人才结构进一步优化，初步建立健全了科学合理的人才梯队，为公司 长远持续快速发展提供了坚实的人才组织保证。 2、报告期内主要经营情况 （1）主营业务分析 
"""601b9838031af7a1feeab73a""",一带一路（19年之前）,年度报告,2014,中利集团：2014年年度报告,002309.SZ,中利集团,制造业,电气机械及器材制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002309/page_type/ndbg.phtml,,,,,0,,中利科技集团股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002309&id=1733366,通信产业链向上游延伸投资兴建的光纤预制棒项目，在2014年已完成了部分运营商投标工作。为公司光纤及 预制棒的业务发展奠定了良好的基础。      参股公司中利电子的特种电子设备也在市场中崭露头脚，实现了在报告期内对公司的利润贡献，为公司朝技术型、轻 资产高附加值方向转型进行了较好探索。      光伏业务坚持采取以开发建设转让光伏电站为主、组件销售为辅的经营策略。公司选取价格较高、盈利能力较好，回 款条件较好的订单进行组件销售，对于盈利水平低的订单不予以承接，有利于提升制造环节盈利水平。光伏电站领域，全年 国内外共完成391MW光伏电站的并网销售。通过连续三年的大规模光伏电站的开发建设并成功转,让，公司已在国内光伏行 业内树立了良好的市场形象，累计装机总量名列前茅，并创立了“中利腾晖”品牌。光伏业务已成为公司盈利的主要来源。 2、以技术优势带动产业发展：       2014年公司借助已有的平台建设优势，加速技术管理升级，全面导入PLM创新管理体系。实现技术创新管理的信息 化、精细化、并结合研发管理体系，将技术研发和市场需求更加紧密结合。      在线缆业务方面，公司在“宽带中国”、“一带一路”、新电改政策的推动下，除在传统通信领域不断巩固现有市场，重 点开拓射频同轴电缆和光器件、海洋工程用电缆系列、矿用电缆系列，新能源用电缆系列、合金电力缆和光纤预制棒系列， 持续提升横向产品线和纵向产业链的整合优势。公司参与起草《电动汽车充电用电缆》、《通信电缆光缆用无卤低烟阻燃材 料》等业内标准，以及参与制定《电缆和光缆燃烧性能分析》和《电线电缆用无卤低烟阻燃电缆料》等国家标准；研发并通 ,过铝合金导体交联聚乙烯绝缘联锁铠装电力电缆、带温控开关的电源线插头、易识别光缆、超柔耐铅酸电池电缆等67个重点 高新产品的认证；并获得国家火炬计划高新技术企业、江苏省重点实验室、江苏省创新能力建设项目等多项荣誉。    在光伏业务方面，公司仍将以降低光伏组件生产成本、提高转换率为核心，加强技术研发和科技创新能力，注重互联网 技术对于光伏电站的管理效应，使光伏电站整体质量水平处于同行业领先地位；同时加大国内、外光伏电站的开发建设规模， 加大与主流光伏电站运营商的合作力度和深度，按照风险可控的原则，稳步推进市场的布局。力争2015年达到国内、外光伏 电站并网1GW的目标。针对此中利腾晖已建有江苏省
"""601b9838031af7a1feeab707""",一带一路（19年之前）,年度报告,2014,国脉科技：2014年年度报告,002093.SZ,国脉科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002093/page_type/ndbg.phtml,,,,,0,,国脉科技股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002093&id=1749291,泰讯信息科技有限公司 国脉香港                  指   国脉科技（香港）有限公司 上海圣桥                  指   上海圣桥信息科技有限公司 国脉圣桥                  指   福建国脉圣桥网络科技有限公司 国脉集团                  指   福建国脉集团有限公司 厦门国际银行              指   厦门国际银行股份有限公司 华福基金                  指   华福基金管理有限责任公司 工商银行                  指   中国工商银行股份有限公司 中国普天              ,    指   中国普天信息产业股份有限公司 致同所                    指   致同会计师事务所（特殊普通合伙）                                提供固定电话、移动电话和互联网接入的通信服务公司 。这里主要 电信运营商                指                                指中国电信、中国移动、中国联通。 一带一路                  指   “丝绸之路经济带”和“21 世纪海上丝绸之路”的简称                                Internet Protocol，即网络之间互连的协议，也就是为计算机网络相互 IP                        指                                连接进行通信而设计的协议。 IT,                        指   Information Technology，信息技术 CT                        指   Communication Technology，通信技术                                Information Communication Technology，是信息技术与通信技术相融 ICT                       指                                合而形成的一个新的概念和新的技术领域 OTT                      
"""601b9838031af7a1feeab707""",一带一路（19年之前）,年度报告,2014,国脉科技：2014年年度报告,002093.SZ,国脉科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002093/page_type/ndbg.phtml,,,,,0,,国脉科技股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002093&id=1749291,务如下 ：     一、电信外包服务及多元的ICT综合服务业务     电信外包服务业务是公司目前的主营业务，是公司近年赖以转型和发展的基础。公司具有长期为运营商及其他行业客户 提供维护服务积累的丰富经验和技术基础，根据行业客户自身特点，公司与运营商的合作，向行业客户提供符合其行业特性 和需求的ICT综合解决方案，业务向教育、医疗、城市管理等领域的ICT服务延伸。公司已从技术服务提供商演进为ICT综合 服务提供商。     二、教育、培训业务     教育、培训业务是公司重点发展的业务内容。2014年，公司加强对海峡学院的建设，拟将其设立为本科层次高等学院， 更名为“福州理工学院”，未来定位于,适应我国产业互联网及中国（福建）自由贸易试验区发展需求，以高等学历教育和在 线应用技术教育为两翼的亲产业应用技术型大学。     三、物联网、大数据等业务     近年来，公司围绕ICT核心设备（如高端路由、交换，海量存储、数据交换机、数据服务器、网络安全等），加大研发 项目的投入，通过引进、消化吸收再创新，为公司物联网长期发展战略打下良好基础。     四、产业园服务     2014年，公布“一带一路”的战略定位和发展目标，支持福建建设21世纪海上丝绸之路，福建被定位为“21世纪海上丝 绸之路经济带核心区”。国脉科学园位于福州自贸区核心地带，通过学术交流中心、院士之家、开放实验室、研发中心等配 套服务设施，形成一个功能完善的产、学、研综合体，可助力福建“一带一路”的建设。                                                          ,"              国脉科技股份有限公司 2014 年年度报告全文 二、主营业务分析 1、概述     2014年度公司完成营业收入46,028.19万元，同比增长20.23%；归属于母公司所有者的净利润5,461.78万元，同比下降 -49.64%。截止2014年12月31日，公司总资产241,083.04万元，较期初增加5.89%；归属于母公司所有者权益为 130,223.95 万元，同比增长3.12%。     营业收入增长主要是公司经过近几年的发展，已由专业CT技术服务供应商发展成为提供ICT多元服务的综合服务商，延 伸了业务的广度与深度，本年度公司加大了对ICT行业的技术、产"
"""601b9839031af7a1feeab76d""",一带一路（19年之前）,年度报告,2014,*ST新光：2014年年度报告,002147.SZ,*ST新光,房地产业,房地产业,安徽省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002147/page_type/ndbg.phtml,,,,,0,,马鞍山方圆回转支承股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002147&id=1724910,  释义                  释义项   指                                 释义内容 报告期                    指   2014 年 1 月 1 日至 2014 年 12 月 31 日 本公司/公司/母公司        指   马鞍山方圆回转支承股份有限公司 《公司法》                指   《中华人民共和国公司法》 《证券法》                指   《中华人民共和国证券法》 会计师事务所              指   瑞华会计师事务所（特殊普通合伙） 《公司章程》            ,  指   《马鞍山方圆回转支承股份有限公司章程》                                        马鞍山方圆回转支承股份有限公司 2014 年年度报告全文                             重大风险提示     2015 年，中央政府将持续推进改革以激发市场活力，实施稳步增长的经济 发展战略，构建全方位对外开放新格局，推进“丝绸之路”经济带，“一带一路” 战略，这将为我国工程机械行业发展带来机遇。但公司存在产品及行业竞争风 险、原材料价格波动风险、产品及研发技术风险以及人才需求的风险等，敬请 投资者注意风险。详见本报告“第四节董事会报告（八）公司未来发展展望”。                                                                 马鞍山方圆回转支承股份有限公司 2014 年年度,报告全文                                            第二节 公司简介 一、公司信息 股票简称                  方圆支承                                股票代码 股票上市证券交易所        深圳证券交易所 公司的中文名称            马鞍山方圆回转支承股份有限公司 公司的中文简称            方圆支承 公司的外文名称（如有）    Maanshan Fangyuan Slewing Ring CO.，Ltd. 公司的外文名称缩写（如有）Fangyuan Slewing Ring
"""601b9839031af7a1feeab788""",一带一路（19年之前）,年度报告,2014,瑞丰高材：2014年年度报告,300243.SZ,瑞丰高材,制造业,化学原料及化学制品制造业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300243/page_type/ndbg.phtml,,,,,0,,山东瑞丰高分子材料股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300243&id=1716676," 发生失火、爆炸等安全事故，影响公司的生产经营，并可能造成较大的经济损失，进而对公司正常生产经 营产生较大的不利影响。     7、非公开发行股票的风险     2015年4月12日，公司发布了《2015年非公开发行A股股票预案》及相关材料，拟非公开发行股份不超 过198,412,698股，募集资金不超过15亿元投资建设商业保理项目，通过向产业链金融服务的业务延伸，将 提高公司的盈利能力和综合竞争力，对公司的未来可持续发展具有重要意义。     该次非公开发行详细请查看公司在巨潮资讯网上披露的公开信息，该次非公开发行股份也存在诸多风 险，公司已披露在本次非公开发行股份的信息披露材料里，请广大投","资者注意投资风险。                                                    山东瑞丰高分子材料股份有限公司 2014 年年度报告全文                                     第四节 董事会报告 一、管理层讨论与分析 1、报告期内主要业务回顾     2014年，在我国全面深化改革，经济社会发展迈入新常态，党中央全面推进“一带一路”建设的背景下， 公司把握时代脉搏，克服了化工制造业竞争激烈，下游客户产能相对过剩的不利因素，着眼于产品的转型 升级，生产过程的节能减排，生产工艺的自动化集约化，将产品研发放在至关重要的位置，产品的销售则 瞄准高端市场，进入消费领域，摆脱了因房地产行业低迷而带来的影响。     报告期，公司实现营业总收入845,520,036.68元，同比增长11.44%；实现营业利润45,578,395",".92元，同 比增长 28.19% ；实现利润总额 47,499,456.49 元，同比增长 26.69% ；实现归属于上市公司股东的净利润 34,933,102.22元，同比增长23.84%。     报告期业绩增长的原因及报告期主要开展的工作：     （一）调整了产品结构，产品品质大幅提升     1、ACR加工助剂和抗冲改性剂产品随着发泡板、木塑、建筑模板等的应用范围拓宽而用量增加，超 高分子量PVC加工助剂的用量也稳步增长，ACR产品在透明制品领域的应用也取得重要突破；     2、MBS抗冲改性剂产品的品质在报告期取得重大突破，在抗冲击强度、透明度等指标上达到国际先 进水平，且产品"
"""601b9839031af7a1feeab767""",一带一路（19年之前）,年度报告,2014,华鹏飞：2014年年度报告,300350.SZ,华鹏飞,信息传输、软件和信息技术服务业,软件和信息技术服务业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300350/page_type/ndbg.phtml,,,,,0,,深圳市华鹏飞现代物流股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300350&id=1722112,良好的政策环 境。 2）物流业整体增长趋稳，与居民消费相关的物流需求增长快速。        据中国物流与采购联合会相关统计数据显示：2014 年全年社会物流总额预计超过 210 万亿元，同比增长 8%左右；物流业增加值超过 3.4 万亿元，同比增长 9%左右。2014 年物 流产业增速较 2013 年增速小幅放缓，与消费直接相关的电商物流、冷链物流等消费品物流 需求保持快速增长。 3）技术驱动，平台整合、产业融合，经营模式变革创新。        技术不断推动行业变革，信息化、机械化、自动化、智能化装备进入快速发展期。市场 集中度稳步提升，市场集约的趋势进一步显现。             ,                                  深圳市华鹏飞现代物流股份有限公司 2014 年年度报告     2014 年，物流业与制造业、商贸业、金融业等“多业联动”，产业合作层次从运输、仓 储、配送业务向集中采购、订单管理、流通加工、物流金融、售后维修、仓配一体化等高附 加值增值业务、个性化创新服务拓展延伸。 4）互联互通、一体化发展，区域物流进一步优化。     随着“一带一路”战略受到全球瞩目，基础设施互联互通取得明显成效。国家物流大通 道建设开始起步，区域物流通道网络布局进一步优化。     伴随着产业结构调整和居民消费升级步伐不断加快，我国物流业发展空间越来越广阔， 迫切要求物流企业加快建立规模化、现代化物流服务体系，及更加完善、便捷、高效、安全 的物流配送体系，通过流程优化、效率提升和模式创新主动融入产业物流供应链，建立与产 业联动的协同发展关系，开拓现,代物流业的新天地。 （2）主营业务简介     公司是主要为国内电子信息产业领域客户提供专业物流服务的提供商，通过嵌入客户生 产、采购、分销及逆向等内部业务流程，提供“一体化、一站式、个性化”的综合物流整体解 决方案。同时，根据客户需求，提供包括方案设计、运输、仓储、装卸、配送与信息处理等 各项服务，以及基于综合物流服务的配送中心外包管理、供应商管理库存、流通加工等其他 增值物流服务。     公司在坚持稳健发展第三方综合物流服务业务的基础上，向物流产业链上、下游纵向延 伸，着力打造“大物流”战略，逐步构建一体化供应链生态圈，实现物流、信息流和资金流 三流合一。 （3）报告期经营情况回顾   
"""601b9839031af7a1feeab79f""",一带一路（19年之前）,年度报告,2014,科泰电源：2014年年度报告（已取消）,300153.SZ,科泰电源,制造业,电气机械及器材制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300153/page_type/ndbg.phtml,,,,,0,,上海科泰电源股份有限公司2014年年度报告(已取消),,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300153&id=1713510,"                            3,125,381.36       561,994.22        23,557.41         -- 对公司根据《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》定义界定的非经常性损益项目，以及把《公 开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应 说明原因 □ 适用 √ 不适用 公司报告期不存在将根据《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》定义、列举的非经常性损益 项目界定为经常性损益的项目的情形。 四、重大风险提示", 1、行业依存风险     公司在通信等行业的业务占比较高。通信行业的产业政策及相关工程项目投入进度直接影响公司业务发展；客户公司的 固定资产投资将影响设备需求量，采购模式的变化也在一定程度上影响公司的营业收入、毛利率、应收账款周转率等财务指 标。如果公司不能及时适应和应对客户在投资、营运模式、采购模式等方面的重大变化，经营业绩将受到影响。     为此，公司将在保持传统行业优势地位的同时，抓住“一带一路”战略带来的市场机遇，加强与中铁、中水、中交、中电 等海外工程承包商的合作，积极拓展新的行业市场；努力提高产品附加值，提高有偿服务在公司营业收入中的占比。同时， 积极应对公司核心客户在采购供货模式等方面的变化，梳理并进一步完善销售服务及代理商网络，促进业务稳定健康发展。 2、市场竞争风险                                                    ,                上海科泰电源股份有限公司 2014 年年度报告全文        中国经济发展进入新常态，随着国家对产业结构的调整和固定资产投资的放缓，国内市场容量难以大幅增长，导致市场 竞争进一步加剧。部分厂家为求生存，采用低价策略，拉低了整个行业的毛利率水平，可能会对公司的产品获利能力造成影 响。        为此，公司将继续全面推行预算管理，严格控制费用；在稳定国内现有市场的同时，积极拓展海外市场空间，利用新加 坡子公司的地理优势，加强和一带一路沿线国家的沟通合作，争取参与到沿线国家的工程项目中去；加大技术创新和产品研 发力度，加强节能、环保类产品的研发；加强运维服务投
"""601b9839031af7a1feeab79f""",一带一路（19年之前）,年度报告,2014,科泰电源：2014年年度报告（已取消）,300153.SZ,科泰电源,制造业,电气机械及器材制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300153/page_type/ndbg.phtml,,,,,0,,上海科泰电源股份有限公司2014年年度报告(已取消),,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300153&id=1713510,应和应对客户在投资、营运模式、采购模式等方面的重大变化，经营业绩将受到影响。     为此，公司将在保持传统行业优势地位的同时，抓住“一带一路”战略带来的市场机遇，加强与中铁、中水、中交、中电 等海外工程承包商的合作，积极拓展新的行业市场；努力提高产品附加值，提高有偿服务在公司营业收入中的占比。同时， 积极应对公司核心客户在采购供货模式等方面的变化，梳理并进一步完善销售服务及代理商网络，促进业务稳定健康发展。 2、市场竞争风险                                                                    上海科泰电源股份有限公司 2014, 年年度报告全文        中国经济发展进入新常态，随着国家对产业结构的调整和固定资产投资的放缓，国内市场容量难以大幅增长，导致市场 竞争进一步加剧。部分厂家为求生存，采用低价策略，拉低了整个行业的毛利率水平，可能会对公司的产品获利能力造成影 响。        为此，公司将继续全面推行预算管理，严格控制费用；在稳定国内现有市场的同时，积极拓展海外市场空间，利用新加 坡子公司的地理优势，加强和一带一路沿线国家的沟通合作，争取参与到沿线国家的工程项目中去；加大技术创新和产品研 发力度，加强节能、环保类产品的研发；加强运维服务投入力量，为客户提供更加个性化的产品和服务，提高产品附加值， 以降低行业内激烈竞争对公司利润率造成的影响。                                                                    上海科泰电源股份有限公司 ,2014 年年度报告全文                                         第四节 董事会报告 一、管理层讨论与分析 1、报告期内主要业务回顾     2014年度，中国经济全面向新常态转换。房地产产业结束了长达15年的超级繁荣期，进入调整期，也成为导致2014年经 济下行压力明显增大的主要因素。由之带动投资增长明显下滑，年度GDP增幅为7.4%。全球经济方面，发达经济体运行情 况的分化程度加剧，发展中经济体增长放缓，世界经济复苏进程依旧艰难且曲折。     受到宏观经济的影响，柴油发电机组的市场需求增长低于市场预期，行业内部分厂商前期投资兴建的新生产线陆续投入 
"""601b9839031af7a1feeab78d""",一带一路（19年之前）,年度报告,2014,广田集团：2014年年度报告摘要,002482.SZ,广田集团,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002482/page_type/ndbg.phtml,,,,,0,,深圳广田装饰集团股份有限公司2014年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002482&id=1717311,",086,302.40      2,789,583.45      2,158,595.42       -- 对公司根据《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》定义界定的非经常性损益项目，以及把《公 开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应 说明原因 □ 适用 √ 不适用 公司报告期不存在将根据《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》定义、列举的非经常性损益 项目界定为经常性损益的项目的情形。                                      ",                   深圳广田装饰集团股份有限公司 2014 年年度报告全文                                   第四节 董事会报告 一、概述     2014年，国内固定资产投资和房地产投资步入常态增长阶段。新常态下，建筑装饰行业增速放缓但市 场依然广阔。新型城镇化进程中，机场轨道、文化体育、医疗服务、商业配套等社会民生类建筑装饰项目 需求增大，“一带一路”战略下，海外建筑装饰市场发展潜力凸显。同时，传统建筑装饰行业拥抱移动互联 网实现颠覆性创新已是大势所趋。公司积极践行“平台化转型”战略，深化事业部改革，全力把握“互联网+ 传统产业”机遇，进军互联网家装和智能家居等新兴市场，为公司转型发展奠定了坚实基础。     公司蝉连中国建筑装饰百强企业第三名，荣获《财富》中国500强企业称号，旗下子公司广田设计院 还被评为中国建筑装饰设计机构50强,"企业第三名。全年获得鲁班奖、全国建筑工程装饰奖18项，全国建筑 装饰行业科技示范工程奖18项，全国建筑装饰行业科技创新成果奖16项。优秀的业绩和良好的公司治理也 赢得了资本市场的青睐和广大投资者的认可，2014年公司获评深交所信息披露A等，获得“最佳中小板上市 公司”等诸多奖项，公司的知名度和美誉度在行业和资本市场持续提升。       2014年，公司实现营业收入978,797.03万元，比上年同期增长12.62%；实现营业利润64,000.91万元， 比上年同期增长3.31%；实现归属于上市公司股东的净利润53,654.38万元，比上年同期增长2.6%。 二、主营业务分析 1、概述    "
